file_id,hsa-mir-100,hsa-mir-1-1,hsa-let-7e,hsa-let-7g,hsa-let-7d,hsa-mir-103a-2,hsa-mir-101-2,hsa-let-7a-2,hsa-let-7b,hsa-mir-1-2,hsa-let-7f-1,hsa-let-7c,hsa-mir-103b-2,hsa-let-7f-2,hsa-mir-101-1,hsa-let-7i,hsa-mir-103a-1,hsa-mir-103b-1,hsa-let-7a-1,hsa-let-7a-3,label
47d8f933-f832-4df4-8106-b1065d163cc5,7160,9,3503,1351,1435,11862,35811,27404,63198,3,10365,9836,0,10538,35702,1348,11657,0,27622,28030,1
ead10f86-676a-4fe9-af40-bcf63750faa0,2202,2,2028,1375,893,55451,7203,17942,12165,2,12281,2967,0,12767,6912,1450,55476,0,17674,17566,1
b1967ae9-336c-4581-9a92-c9853cf62fe6,4968,10,1185,1160,1344,15965,8851,7570,26648,7,2114,1738,0,2016,8645,1452,15846,0,7735,7545,1
4731d97e-e89b-4cb2-93f6-708cff12bed0,3527,2,909,1462,653,25182,8168,7884,7304,2,4655,2664,0,4840,8205,794,24941,0,8023,7912,1
4e502c4d-35b0-4ead-864e-4766a8c17800,9651,99,2194,1606,1473,20711,16469,16976,69805,125,3991,10043,0,4052,16218,3295,20677,0,16863,16850,1
51b28374-340c-44ca-a726-ea6d684e29e7,31786,8,6746,2358,1882,50590,56960,64864,56515,5,55141,13934,0,55611,55722,1930,50079,0,65641,65380,1
100c7c39-7954-4374-bc2f-17791f5418fc,4290,2,2174,871,1599,8140,13555,17504,64504,4,3176,5536,0,3211,13612,1227,8035,0,17660,18287,1
e43b9692-8673-4a3e-8458-3f9558e0d0b7,4276,4,4515,1739,1515,58513,20830,16409,14736,2,10991,1693,0,10885,20708,4056,58589,0,16472,16421,1
b4bc740f-c972-4802-af36-c5464d0651b6,61509,42,5953,4394,6435,11685,93967,42429,112664,49,10005,10680,0,10230,94570,2406,11602,0,42483,42645,1
7e672526-4d7a-43bb-a352-127add276952,5840,32,5688,1755,1015,10925,9395,41479,50215,35,21844,5778,0,22106,9349,1438,10895,0,41509,41533,1
cb6a9160-441e-4fc7-bb07-84a91d219e25,72523,4,16329,4667,6153,88474,46129,59022,38770,3,34304,77794,0,34834,45922,2590,88072,0,58962,58866,1
9549c21e-d653-4388-b6d5-2cfb07ae5636,4250,15,2954,1044,711,10442,10506,21312,34452,12,12035,4300,0,12423,10473,665,10465,0,21523,21400,1
c067349b-795b-46b1-a868-8e5ec2f55450,7139,9,1966,1398,522,13070,8716,15539,21250,7,10648,4103,0,10869,8812,882,12844,0,15202,15427,1
3477e506-840c-40ed-b6b9-25b358b4a04e,4060,11,622,718,342,17757,2705,3126,4885,9,782,691,0,839,2715,678,17793,0,3075,3299,1
8a742b71-4c51-429e-bcb9-341f70f5c876,1783,2,1073,708,1616,5566,20286,7583,16826,3,2330,2867,0,2338,20540,585,5525,0,7751,7698,1
05195675-ea8e-4be3-bce4-b2290178cd95,1501,17,13172,1846,1195,45028,13591,24885,5733,11,6692,5605,0,6843,13375,332,45003,0,25005,25347,1
6f110624-c755-4b22-9a29-b04180749bd3,6887,10,1812,1407,1656,26413,23123,13227,31652,5,4192,5817,0,4284,23139,1759,25983,0,13068,12997,1
6b03237a-7485-4207-952f-bc84be59b0fb,5017,56,25542,2760,2893,82969,10186,36477,17341,48,22383,3640,0,23146,9889,1318,82642,0,36644,36763,1
5c84f2ae-9b9c-4ed9-8af1-1002aa88cd7e,2268,4,7485,3057,4821,63563,23909,29562,32737,10,14272,12622,0,14670,23784,2320,63549,0,29398,29689,1
329e7313-6c77-4ae5-a6f3-359ca1fa45dd,136494,47,13966,6039,2364,31054,238771,143385,373605,54,33702,34941,0,33896,238642,3853,31349,0,142879,143215,1
52b21915-300e-4940-b928-f9e7fd197639,28694,1,991,801,813,4330,7102,7198,16606,2,2623,2558,0,2626,7030,1672,4412,0,7098,7030,1
c4a64047-5002-4c94-8717-a351ed3d80da,13251,3,1448,842,1442,7399,17788,9432,20915,3,2462,3291,0,2394,18086,680,7293,0,9289,9522,1
e2b04a13-cb01-4896-96c0-d1042b330432,4412,15,1492,1642,1386,11606,17554,16062,35638,14,8011,2489,0,8051,17596,1962,11595,0,16074,16265,1
00d551e8-8b6e-49f4-9203-f9834b104edd,251,2,87,56,102,906,520,531,1272,0,164,97,0,201,484,70,897,0,555,589,1
08719905-86ed-44ea-91eb-580079cc105a,40672,4,12151,3020,3291,48562,6531,33176,40294,6,19378,18590,0,20177,6479,3121,48827,0,32969,33050,1
d0653c2c-e3ba-4460-b1a3-7e6ab4f52229,7879,54,10809,3569,1309,14171,8885,47914,21645,50,43987,7351,0,45250,8708,1318,14161,0,47525,47904,0
962003e7-ee33-4ceb-bcfa-5dfc6496d43d,1148,1,985,949,960,12193,5144,5316,11078,0,1458,2381,0,1458,5187,754,12379,0,5240,5217,1
08cfe48a-02c1-4a13-9a07-c816ab118039,9260,1,1673,1384,1875,14600,23112,17255,38931,2,3840,3296,0,3733,23019,1152,14850,0,17340,17507,1
2a373270-fc0f-4cd4-a504-4e7e24112805,4840,23,13250,1831,3326,166537,13593,20651,12509,25,7566,1042,0,7837,13515,1013,167253,0,20881,20747,1
ef8c2840-0229-4c5c-8078-bdc9b049fea9,8773,91,6405,3004,900,10966,10380,41218,14787,84,34816,6018,0,35512,10373,701,10886,0,40692,41406,0
baed7151-f415-4108-8bbd-147e58a07df8,29231,193,11676,5152,2864,64160,26090,48761,60532,250,20974,33312,0,21533,25496,2288,64001,0,49089,49191,0
eb2701e6-4d57-4631-bc67-055073e191df,21647,8,3766,3697,2954,40701,38801,20093,18010,3,9092,8000,0,9239,38247,2660,40869,0,20295,20291,1
dd436a3e-0939-4cfb-a30d-e07641e78813,108600,559,8902,2436,1851,166772,54366,46670,23011,545,14354,19109,0,14525,53784,3198,166196,0,46550,47583,1
af8bc15e-e576-49f7-9c50-4c3abb6ca911,14449,11,4582,1281,1641,9882,33880,32494,84702,12,12423,5440,0,12430,34170,1372,10030,0,32761,32739,1
db41e9fb-0294-42e3-a881-73c043f2bec1,16476,36,2123,1516,1482,12467,15739,20737,52117,22,5893,5308,0,5837,15859,1936,12730,0,20789,20840,1
9364cfc2-1393-4c15-9dea-980f082d2cb8,7182,4,4890,4349,2129,36457,65659,36794,11687,3,23987,6499,0,24316,65302,2646,36573,0,37296,37005,1
f37c865a-5a28-481f-b3ea-026f9b1f3694,8917,0,6900,2486,1870,91456,19952,13745,2649,3,15347,955,0,15617,18930,747,91496,0,13956,14044,1
e4b75e4b-6bca-4a8a-b84e-4e06cbd5315e,63468,23,4768,1275,1261,23849,33238,33783,86188,27,8815,3110,0,9139,33044,3484,23911,0,33775,33919,1
2388d8ee-26b3-4ea0-be18-6b07fa403ed0,2683,16,2619,1589,1419,22981,10325,12215,24368,22,2704,4066,0,2703,10364,1243,23299,0,12360,12417,1
ba4a09f1-bf16-4f70-9b71-1bf2935e6eca,2509,1,2204,3312,1400,54309,15043,22212,17127,2,14152,7302,0,14434,14746,2306,53792,0,22270,22171,1
9afedae4-1619-491b-a7c5-5476045b7aa5,5300,0,6004,3075,3599,39938,90106,56832,53472,6,27543,37015,0,28158,88796,1537,40189,0,56962,57283,1
e6a7ace9-a31c-46b7-a36b-8c78436f9a5e,4592,0,2104,3228,1473,20729,27496,29397,34452,2,10074,15282,0,10397,27641,1989,20745,0,29417,29525,1
37d2d92f-7354-4563-a8a4-ef8f86457eeb,5858,28,3742,1193,1003,32991,13257,23338,29753,34,10370,2192,0,10574,13183,2692,33096,0,23504,23393,1
a17d695c-d3a2-4c52-b866-469a5d773b0d,5122,4,1330,556,903,15459,10990,8169,23384,5,2128,1495,0,2130,10732,734,15604,0,8405,8377,1
bdb79580-6887-4ab1-b7e1-5dfd872f0a9c,1934,0,2906,1156,1250,55618,18535,21677,27853,0,11052,13006,0,11091,18293,1367,55438,0,21825,21907,1
88da6088-9a06-41fd-83b3-b79edb2627a5,13631,22,525,842,502,7344,6937,9732,40846,25,2489,3137,0,2382,7062,1334,7282,0,9643,9870,1
40b301ef-4f08-44b4-a1bc-56c263e00add,3472,1,1114,885,1807,8624,17428,9826,23704,0,3266,1103,0,3308,17299,1312,8425,0,9579,9919,1
bc282fad-d6c3-4950-be77-d852cccb4ea0,2057,0,3935,1741,1263,42053,24243,31387,111492,5,6213,552,0,6553,24182,1002,42243,0,31296,31543,1
632e3f5d-f4e5-41da-984b-91c2e4b4317d,8991,16,1941,815,1037,9057,6325,10109,26480,15,2524,3168,0,2459,6382,666,8946,0,10258,10557,1
7dd105d7-9cd8-407b-99e1-c102ce27b3e7,37126,36,11598,3056,2853,42463,38672,45197,42832,45,21480,11273,0,21925,38154,1716,42886,0,45238,45439,0
4b9ca4a3-7029-43d8-b64f-8e63f4f6f2c8,832,13,8411,418,247,69423,5455,7212,2654,9,2939,695,0,2998,5194,275,69031,0,7365,7473,1
88eca3c9-9c75-48e8-bed9-2d918d130cb1,8872,4,3668,2171,1935,38748,22698,14952,6021,2,12845,1962,0,12907,22558,1395,38766,0,15018,14956,1
ad90dc88-a000-42a9-8959-14ce0e54bb27,15285,5,4878,1771,1178,17424,23712,26491,28765,21,21057,3182,0,21648,23705,1414,17233,0,26191,26789,1
75564cfb-30d9-4846-abf1-05a97761222c,12472,19,5293,2019,2381,5936,8804,20871,31334,27,6685,8016,0,6706,8788,762,5845,0,21219,21188,0
3b38fa17-ba8a-4a0d-8a1c-ce4fbc711448,5594,1,3734,2112,1940,31322,21441,27309,24027,1,14068,3771,0,14112,21571,1695,31012,0,27302,27431,1
57b7c4ac-25f4-4f13-84ae-9fc89853f18c,27306,6,13901,2582,3132,79531,49551,82315,79104,4,42086,14752,0,42632,48803,2219,78799,0,81924,82667,1
456d88ac-0603-4486-a422-963f46d2ee84,2928,3,2474,1616,1619,32013,8230,14303,10587,4,8324,11408,0,8413,8150,1317,32061,0,14335,14700,1
84ca14d9-a32f-42dd-8967-e0b1b030ab42,1696,18,2256,1799,762,10594,8085,22573,17920,13,18847,2982,0,18704,8017,713,10685,0,22566,22899,1
50f3f1f9-e221-4e43-8b7a-2014b690a72d,2733,4,4325,1068,2312,43447,6773,9859,7388,5,7278,1348,0,7188,6692,675,43003,0,9753,10029,1
b62c3714-f72a-4ead-93b8-377d490adfbe,9969,14,1182,1251,1101,23102,16010,11342,37593,18,3040,11203,0,3153,16057,1874,23143,0,11540,11758,1
66ef247b-a621-4f54-8906-f3a9d4876d50,4166,2,726,847,745,7025,6390,4925,8408,4,1857,1261,0,1897,6178,1515,7025,0,4795,4896,1
00a3ea3f-8582-434b-ab40-251c23f4390f,18937,6,3861,1983,2118,39208,24013,51855,87294,2,15585,21756,0,15942,23584,1594,39126,0,52120,52029,1
0d4f93cf-1cec-4315-a61f-14d355479378,13678,11,1802,1053,1352,24020,14962,12033,28774,14,3580,6203,0,3673,14639,1701,23975,0,12127,12266,1
15ddea8e-9640-4b96-9036-0fd6b2501ccf,6897,21,20300,2105,1801,79678,11068,32097,9440,13,15557,5110,0,16171,11025,1381,79537,0,32479,32476,1
7af36394-e36e-4b6a-98cd-bd3408d6844d,10912,98,9174,2911,2227,31184,26775,71909,51071,99,67201,10626,0,68658,26561,1969,30999,0,72646,72006,1
bf5d4f20-b5b1-45e6-82ee-0e14972ae679,14565,64,3983,2472,1251,11490,6948,29194,23192,67,25916,2242,0,25892,6952,1606,11642,0,29307,29781,1
15e68586-bbe9-4c52-9d41-faa0b3486ddd,55392,2,8362,2570,2654,34058,40128,43248,50873,8,26798,7606,0,27141,40088,1531,33934,0,43132,43650,1
d0cbc2b8-b29d-4d7e-b538-ac1c752b9963,5867,14,10562,3429,1259,13692,12561,49482,24194,35,39905,8860,0,40354,12419,1020,13483,0,49465,49573,0
fd8e1bf7-fa44-409f-8eb7-7fc4dde6ae42,3537,14,1329,974,850,9713,20663,23559,33248,13,11737,2270,0,11958,20830,585,9617,0,23073,23398,1
293299b9-f424-4bc1-9e0d-4a8700220c2b,12002,15,10083,2400,1240,18775,6987,33215,36730,16,24219,9112,0,24983,6840,1670,18672,0,33584,33326,0
6463382c-a2a3-447e-8bd6-e8fca92e2a03,2956,3,320,344,458,1511,5344,2858,6753,2,914,1967,0,907,5426,210,1605,0,2906,3033,1
405d9a15-80c1-4ffd-bc6c-3c84dbe859af,11501,29,9046,1576,3806,73400,8162,18719,13218,32,8725,8488,0,8983,8079,1474,73393,0,18699,19035,1
aa67172c-411b-4910-9d8a-83d051387713,34868,10,1894,1281,2046,9136,26076,22428,31585,8,9459,8926,0,9407,26316,693,9024,0,22753,22532,1
e2a54a07-e3ee-40c4-8bb1-4187a0857584,4588,22,1599,709,497,7917,5972,10367,19072,23,6670,2466,0,6644,5909,906,7777,0,10603,10728,1
1c734740-57f4-49eb-8cb4-94ba2bb766a2,18194,9,29444,4716,8069,89879,15251,54476,33751,11,38318,12828,0,39255,15286,1803,89544,0,54790,55617,1
1ec6e6da-77aa-43b6-ba30-98863fd27921,78625,0,8081,2356,1358,27863,21117,31651,25788,1,17705,905,0,17789,20956,4522,27869,0,31822,31917,1
c9b8465a-d0af-4739-829e-9e97e4105961,4969,20,6169,2149,2572,16278,36102,46649,141334,17,12838,9551,0,12851,35685,3200,16251,0,47217,46939,1
b479fb87-a765-4946-a3c1-ab288d600e02,7481,49,1043,1749,1466,10727,15991,10590,32386,51,2938,5870,0,2957,15864,1946,10841,0,10538,10710,1
19e40b3b-79d8-4c9a-96e5-b12da717ee62,3705,10,2427,1395,1776,25250,14365,12975,33370,8,3317,3564,0,3542,14358,1349,25622,0,13046,13157,1
7b070f1e-82cf-4194-9dd7-783e76f6bf33,134041,29,36343,6091,4522,131102,105405,233824,190309,21,116232,42810,0,118611,102597,4259,129997,0,233879,234864,1
91319dd2-c7b0-40a4-8859-b4fc4c801835,73449,0,15988,5393,3937,132932,22306,71723,32142,3,46980,104312,0,47758,21896,2935,132368,0,71604,71759,1
512dc81a-eb72-4c4f-9760-37e316ad05ca,11783,10,13240,3039,3325,63993,34417,54938,23204,18,44692,7570,0,45412,33966,1610,64327,0,55473,55613,1
3033b6b2-de89-4d3a-b950-6bafaae9b3f7,9819,12,14657,2132,1437,108012,8987,24518,7593,13,7908,7518,0,8214,8865,1113,108892,0,25100,25254,1
64ab4cfc-188f-4310-8b80-ba5351e7184e,21855,38,14986,6587,4403,71053,88670,98689,33616,36,65932,6429,0,66525,88886,3483,70589,0,97800,99081,1
4b9f9dcc-f9cc-4323-947e-5c6dc0eb3a52,12272,11,2292,1019,1485,10903,34517,23694,61805,7,7252,5835,0,7379,34631,1173,10705,0,23690,23765,1
7f56a44c-7a44-45df-a455-f36688e65fef,18105,7,4440,2889,1298,19837,17383,37212,39782,6,23138,11960,0,23633,17218,1242,19913,0,37125,37532,1
a8932ab2-bb16-45cf-9fcc-641291444c79,23351,47,53340,5647,4212,63539,53774,88524,87195,56,80048,11954,0,80278,53143,7148,63152,0,87667,88137,1
7b2fdee8-800d-4988-a918-5827577a7d6a,30637,61,10265,3913,3451,33173,69173,76000,111408,58,27605,25840,0,28115,68516,1936,33629,0,76307,76510,0
cf6d78a8-0fdb-4504-9e50-b1ea0b9dba86,41742,7,5822,4117,2178,37802,24067,41140,29530,2,41845,12908,0,42996,24097,3027,37362,0,41280,41214,1
805199dc-ae01-4e80-8ee2-0011232a2a7f,11795,3,3443,2975,2781,37227,43798,31895,49806,1,13548,22171,0,13491,43812,1279,37129,0,32254,32133,1
abffbedc-d160-421d-a147-f874344065d6,29515,9,6878,3435,2127,32173,43579,40638,57495,21,21150,9002,0,21448,43049,1626,32058,0,40785,40501,1
131be75f-a780-44ac-8f1e-9c1e77f34835,8118,15,6640,2177,818,10850,4697,29389,16777,15,24867,5381,0,24951,4575,749,10732,0,29311,29423,0
5254652a-e553-4612-b020-843a683a9c98,7686,1,1017,1315,2236,11682,13474,8880,20178,1,2869,5992,0,2795,13290,771,11454,0,8968,9091,1
3680f276-a45f-4b64-9052-81681becbf23,8090,9,4647,3196,2338,54483,50207,62328,86889,6,22725,28717,0,22305,49481,1892,54368,0,61905,62285,1
f71e920d-ee6e-43da-aec0-90b1650133bd,24266,7,4817,2705,1541,14982,79597,28699,33253,6,13867,2654,0,14194,78970,984,14981,0,28686,28647,1
3bdecc3c-3ba2-4f88-ab00-f5f4c27cecb6,22368,2,4603,2230,1124,14299,16747,40961,42448,5,33873,3049,0,34376,16462,1208,14338,0,41523,41443,1
900a1eeb-6981-4394-b059-317bf17ed426,8360,38,19643,1221,359,115813,9170,24100,11619,21,3967,14719,0,4005,9122,664,115069,0,24357,24797,1
44b6f832-5ca3-4cb1-b6ce-fca94e516bf4,1796,10,14265,2329,6247,42197,4363,12467,7772,16,13151,554,0,13672,4188,1456,42131,0,12531,12562,1
6dd99920-cc92-4ac6-93f3-5ac4950829e2,90798,55,23057,6398,4162,73476,107797,132236,173416,55,54912,36188,0,55165,107332,4206,72892,0,131479,132191,0
d7e43aac-363b-4369-abe2-50fe2adf49e8,8732,4,4478,2544,2127,68772,59446,50709,78053,4,16644,16984,0,16967,58833,2933,68428,0,51040,51251,1
cd400196-69e0-43cc-9c04-96e4aaf1304a,5264,0,2556,1534,1199,73189,14709,11033,8536,0,7432,1138,0,7538,14642,1683,72915,0,10854,10953,1
121e9ba7-f6ce-4baa-8cda-aeb33896f3b0,10688,27,58766,6254,3897,55079,90139,193050,228601,36,108471,22412,0,109110,88597,5937,54408,0,193430,193790,1
1b9990e7-7a03-4fe5-ba0d-3a82c4ce0607,5075,8,977,658,762,4909,9227,6429,28590,8,1495,4856,0,1471,9320,680,4823,0,6540,6505,1
a85d1999-a024-4d0d-abfb-5066619e6b87,82994,152,13324,2588,2224,122946,45144,57236,29924,150,19388,15999,0,19862,45212,2951,122941,0,56388,57372,1
27c935ef-0de8-468f-9bc2-9c32e4d85295,2754,31,1563,3027,3335,10213,13738,19246,32378,41,9288,1928,0,9157,13859,1863,10309,0,19718,19534,1
14f233d4-924a-4178-b259-44772c13971a,46804,22,13927,3042,3483,55456,51758,36461,36288,12,21609,10127,0,21743,50851,2573,55629,0,36535,36557,0
fe728432-2f23-4020-be53-08a71fc03f98,11125,22,1974,971,1433,10668,9512,17118,34311,28,5584,4361,0,5571,9542,1398,10556,0,16984,17014,1
1eaf86dd-75eb-49a2-a28a-8dc3105c519d,13470,2,4865,4433,2397,50332,41668,48241,34209,3,29878,16113,0,30293,41276,1758,50774,0,48396,48595,1
026bba55-a20c-4e59-8dd0-3399735a66fc,3139,2,2051,2165,1223,41297,6668,13543,4485,2,11953,1883,0,12147,6532,1126,40994,0,13559,13943,1
d300d58f-f51f-46e8-a6df-0055a591c178,5962,8,4380,2455,1213,11688,10904,30006,26829,18,23145,6195,0,23257,10914,1798,11755,0,30495,30561,1
28b2a80d-9a84-43a5-af9f-fc277ed4781c,172573,794,12288,6292,5203,123848,50423,129010,101036,929,56195,150563,0,58126,49369,4079,123006,0,129256,129005,1
a15150df-82d5-4a5c-a116-cb37dbfef39a,2741,12,11396,2139,3692,63461,48394,58225,173369,9,14879,34444,0,15226,47914,4139,63141,0,58386,58539,1
cd0bb29d-4c02-42e7-b65b-5b6819e8bcca,552,2,917,547,967,7340,7828,4128,15596,1,1397,4295,0,1346,7817,449,7201,0,4151,4168,1
14f47381-772e-4c48-9c86-fd07ab4e5406,7301,10,2012,916,1061,16336,11479,12168,37054,21,2832,4427,0,2828,11237,1022,16320,0,12137,12145,1
f334aca2-be9a-469d-86ae-c632ed1b6090,21603,41,8359,2843,3298,32807,36761,28580,27179,36,15879,6669,0,16054,36429,1785,32539,0,28667,28560,0
28f81839-aab1-434e-8ceb-7733f70e7a0a,12368,4,1125,1149,1418,11362,9565,10415,41703,2,2423,4884,0,2461,9438,1498,11113,0,10643,10544,1
bac9155b-fa40-498b-b31b-397e875407aa,1526,11,2956,1018,2338,7591,15329,24368,80531,16,5831,5032,0,5965,15423,1145,7597,0,23974,24422,1
0a8b5056-76a6-4537-9fb3-53960d2fc452,14690,5,4879,4465,1130,31241,27579,33597,30469,2,23830,22658,0,24538,27307,1521,31034,0,33751,34028,1
826c9033-b714-429f-aec0-b6f2cea63081,135,4,878,900,2378,43226,8464,1938,3108,6,488,444,0,490,8477,165,43382,0,2099,2045,1
71073048-beba-40d2-bb83-9691c3ec973e,9170,0,1516,1415,801,25714,17664,7870,6252,1,4012,5253,0,3962,17615,924,25306,0,7741,7844,1
019aa30c-7e0a-4cab-b3b3-834b02776ba7,46304,26,18525,3480,3440,130179,84847,132414,164377,23,59712,20151,0,60379,83231,3727,129900,0,132046,133416,1
32265a11-9e95-4fa1-ba44-035993305452,13691,11,2064,958,1898,12890,13052,14505,61247,17,2923,2550,0,3026,12902,1514,12694,0,14506,14684,1
61bccc9b-f42a-41df-9d79-407c30f9631f,27370,40,5550,3411,2506,28024,46169,34553,34997,47,16568,8840,0,17074,46325,1715,27719,0,34234,34890,0
79e5890a-eb4f-4794-8cd1-eccda0ab70dc,19661,15,7902,3495,2096,46481,79819,94462,77457,32,48173,10043,0,48756,78974,2905,46091,0,94915,94774,1
c04f8df6-d390-4b8e-b4b8-082e3460ab0e,16285,28,35894,4712,4004,199801,18756,43829,15382,18,28212,781,0,28631,18705,1829,200090,0,43492,44485,1
ab670fd9-01d3-4e7f-ad52-9e4ae3cef911,2725,13,2386,993,569,11672,7078,11922,16327,8,12481,2675,0,12669,7206,1353,11541,0,11895,12001,1
e75c01fa-37bd-47b3-a885-828f95637069,611,1,10530,901,1685,42615,3990,15127,5930,1,17782,1252,0,17932,4106,571,42624,0,15218,15048,1
556eb7f6-09ea-4ab2-99db-56efe092c3c2,7235,10,2281,1162,619,8266,3600,19323,15022,13,12621,3756,0,12708,3661,956,8209,0,19233,19375,1
4209d3ca-a45c-4f95-b284-d71e39e1d70a,5828,3,1144,752,1047,7294,11813,9897,14856,0,4286,3056,0,4378,11855,914,7239,0,10159,10304,1
435decd5-6209-4cb1-a6c4-01a92c38416f,19015,55,1736,972,1288,11203,13706,17245,59836,58,5415,4129,0,5290,13751,1172,11136,0,17530,17228,1
b9e8407b-aaf6-4096-926b-167cf82bef9a,6468,4,1312,970,2357,9917,17511,10099,32355,3,2571,2509,0,2690,17491,959,9756,0,10286,10274,1
46681652-700e-42fd-889d-a0a927c46cd0,503,2,3411,1653,437,7173,4214,6002,3427,1,1879,265,0,1986,4264,398,7269,0,5871,5982,1
51f77454-f2b7-4779-b7dc-ae2fee6f543d,5359,19,6423,3252,1076,9172,8729,31535,21946,32,23825,7239,0,24641,8551,767,9213,0,31318,31887,0
cf284c64-b5d7-44f3-8e68-2f402f1deff3,13440,5,2039,1209,1565,29596,10694,11979,34711,2,3307,5170,0,3255,10601,2161,29438,0,11851,11992,1
52e96ec8-56ba-4e99-b4e6-0ff4b8b79bba,10324,0,1228,1035,947,6113,15960,9462,25088,0,2896,4557,0,2922,15920,766,6028,0,9480,9476,1
9bea72c1-7bc7-4866-beb5-9c9d6f86cdf1,30182,6,5586,3960,4627,15787,78461,50512,69527,9,23185,6331,0,23142,78560,1568,15731,0,50418,50097,1
a0c8eba5-e77d-4797-bb34-75239774b84f,17417,1,4728,1841,2248,37513,28468,56763,64155,1,43305,6786,0,43961,28308,1635,36903,0,57210,57240,1
7795b4ab-a864-4fcf-aabf-6a52fb93803c,13160,18,5381,2305,1087,17252,15057,32970,29378,18,24348,3900,0,24982,14737,1277,17325,0,32821,32767,1
ddacf687-9c3d-4898-9340-4aa3d51af4e4,74,2,14626,763,532,102448,11021,8499,2942,4,3456,190,0,3615,10959,251,101844,0,8663,8432,1
9c58acb6-1654-4044-a593-0a1defbef071,48453,5,4875,925,1404,20479,37724,39874,63901,4,13217,6766,0,13387,37996,1620,20547,0,39627,39932,1
7210e3b8-5978-4d33-9824-8ff01d93463f,8334,26,2941,2461,1395,45633,10835,17017,9506,38,11683,1820,0,12185,10826,1255,45744,0,17344,17519,1
d46d98c8-b5c5-45e6-8da5-404fc17a8ef8,3206,10,10099,2903,1964,44944,12881,23433,38067,12,10240,207,0,10260,12975,789,45028,0,23581,24147,1
689805fd-1fd0-4c5a-ab5b-e706718a4583,16544,12,5918,1335,2448,28141,42284,25797,37851,5,9666,13864,0,9548,42127,1608,28012,0,26212,26300,1
c3e99658-ab00-4757-bbd1-405593ca12ad,12183,4,3263,2488,759,17691,23543,29840,33946,2,13424,12437,0,13734,23562,961,17661,0,29742,29904,1
0fe2ac2c-bd69-4d93-8f63-7d9ba73ecb36,15785,2,4421,1531,2183,13234,28304,34203,68660,4,14890,11953,0,15201,28311,1279,13213,0,34143,34242,1
add19141-3c79-411e-be1f-a14af34fa915,25904,33,8972,5314,2474,53521,78652,87579,103062,37,39113,43220,0,39355,77881,3593,53618,0,87556,87613,1
6a647a9f-ac01-4993-b02e-518daff5fee9,265297,18,29035,9731,8054,127305,118666,110739,69367,24,57524,123785,0,58314,117281,7947,125910,0,110954,111080,1
349b2223-e40d-49d7-b233-bab76d030997,6472,9,3777,2486,1144,9165,23453,17458,11762,16,13601,2735,0,13667,23509,632,9068,0,17708,17913,1
d575ca10-aa38-41d1-9092-648602aa8d4f,5896,11,1641,991,1182,17547,7436,10358,47845,18,2261,4147,0,2329,7473,1580,17463,0,10538,10414,1
586500d6-aff4-44d8-8eff-7355039da181,16417,65,9833,3047,1777,21377,21200,55407,48341,63,30285,6362,0,31047,21191,2181,21480,0,55583,56148,1
6f0841e6-57b9-4993-bb9d-43e554cfaa67,38000,49,4168,2142,1651,43681,33391,32808,47842,70,11644,8709,0,11779,32874,2998,43799,0,32955,32642,1
d5e61dd2-4ca2-456f-a308-e1451ce9094a,2246,7,5072,1530,811,42425,31631,31326,14466,6,7686,3866,0,7816,31765,716,42215,0,30790,30989,1
4dd5ce6e-8f90-4e55-a7a8-8f357bb4ace3,9068,11,1277,568,1003,7876,7175,6839,20173,8,1797,3060,0,1736,7084,548,7914,0,7039,6957,1
980b29c7-0c63-463d-9696-678a6c166cc9,5807,3,2533,1457,2671,27378,20428,22724,32221,4,6497,3484,0,6788,20320,1211,27151,0,22819,22819,1
fefa6e9c-d886-47bf-897d-6761644311a6,3344,0,2256,1861,1726,34427,33299,38473,44349,1,15851,15737,0,15872,33109,1530,34106,0,38157,38161,1
a83dd106-bf29-4257-aa01-3c9ecf954794,236020,40,17934,4443,3318,140984,71140,62682,27934,40,18108,113631,0,18181,70621,3047,140145,0,61867,62153,1
2d0beb50-9430-431b-9741-249799177e7f,3268,1,2632,2408,1590,9899,19891,14727,13303,1,5232,3399,0,5348,19870,598,9929,0,14739,15068,1
1b7a497a-98d7-4e7d-822a-9d9607e732a2,10111,9,945,865,871,8105,16149,9593,31930,7,2484,3376,0,2545,16193,1032,8046,0,9728,9678,1
77e364ec-5e9d-4916-a75e-f9ba37f7691e,48933,94,19415,6482,5328,40621,49167,86935,68995,96,49714,21904,0,50290,48199,1604,40731,0,86903,87513,0
3225ce49-a4a4-4554-a458-e14c2a8e0052,12707,147,12765,4127,1321,16174,12799,62357,32430,167,50881,12558,0,51359,12865,1237,16174,0,62642,62750,0
99271771-ebed-4653-a62c-1a88c94c88f8,122737,36,13702,4177,3676,160442,39402,61537,51323,50,21841,62345,0,21857,39202,4843,159832,0,61336,62633,1
3c8c59ac-4957-415f-84a5-eb13b3149e5b,65128,85,16610,5650,6672,135234,78348,121867,188576,93,50898,40139,0,51506,76398,5113,134683,0,122409,123559,1
09f848a8-4050-406f-bd09-f44ce96f4add,10035,21,4493,3544,2175,24582,46770,35462,60974,22,12801,7900,0,13063,45508,1380,24885,0,35703,35494,1
17834f6c-d0eb-4d7c-a546-0c301a996014,29671,8,4736,3532,1281,20117,17489,37836,43463,12,35346,16596,0,34993,17325,2201,20202,0,37999,38368,1
